stock,isin,sector,mode,status,exit_reason,regime,confidence,setup,signal_date,signal_close,planned_entry,entry_limit,stop_loss,target,planned_rr,entry_date,entry_fill,exit_date,exit_fill,shares,capital_deployed,hold_trading_bars,hold_calendar_days,R_multiple,mfe_R,pnl_rupees
VMART,INE665J01013,fmcg-consumer,DEEP,WIN,TARGET,BULL,MEDIUM,Pullback,2021-02-10,622.1,622.1,628.32,584.77,678.09,1.5,2021-02-11,622.81,2021-02-11,677.76,160,99650,1,0,1.44,4.19,8792
VMART,INE665J01013,fmcg-consumer,DEEP,WIN,TIME,BULL,MEDIUM,Pullback,2021-02-25,675.2,675.2,681.95,634.69,735.97,1.5,2021-02-26,672.34,2021-03-04,704.55,148,99506,5,6,0.86,1.3,4767
VMART,INE665J01013,fmcg-consumer,DEEP,WIN,TIME,NEUTRAL,MEDIUM,Support,2021-03-25,673.4,673.4,680.13,633,734.01,1.5,2021-03-26,680.49,2021-04-05,698.35,146,99352,5,10,0.38,0.77,2608
VMART,INE665J01013,fmcg-consumer,DEEP,WIN,TARGET,BULL,MEDIUM,Pullback,2021-06-23,712.6,712.6,719.73,669.84,776.73,1.5,2021-06-24,713.36,2021-06-24,776.36,140,99870,1,0,1.45,1.66,8821
VMART,INE665J01013,fmcg-consumer,DEEP,LOSS,TIME,BULL,MEDIUM,Pullback,2021-06-25,709.6,709.6,716.7,667.02,773.46,1.5,2021-06-28,714.76,2021-07-02,709.94,139,99351,5,4,-0.1,0.37,-669
VMART,INE665J01013,fmcg-consumer,DEEP,WIN,TARGET,BULL,MEDIUM,Support,2021-07-27,817.8,817.8,825.98,768.73,869.46,1.05,2021-07-28,825.11,2021-07-29,869.02,121,99839,2,1,0.78,3.48,5312
VMART,INE665J01013,fmcg-consumer,DEEP,LOSS,TIME,BULL,MEDIUM,Pullback,2021-08-16,906.8,906.8,915.87,852.39,988.41,1.5,2021-08-17,911.86,2021-08-24,885.16,109,99392,5,7,-0.45,0.56,-2910
VMART,INE665J01013,fmcg-consumer,DEEP,LOSS,TIME,BULL,MEDIUM,Support×2,2021-09-09,868.8,868.8,877.49,816.67,946.99,1.5,2021-09-13,877.94,2021-09-17,855.47,113,99207,5,4,-0.37,0.34,-2539
VMART,INE665J01013,fmcg-consumer,DEEP,WIN,TARGET,BULL,MEDIUM,Pullback,2021-11-03,1016.1,1016.1,1026.26,955.13,1107.55,1.5,2021-11-04,1026.76,2021-11-11,1107,97,99596,5,7,1.12,2.59,7783
VMART,INE665J01013,fmcg-consumer,DEEP,LOSS,SL,NEUTRAL,MEDIUM,Support,2021-11-23,985.7,985.7,995.56,926.56,1019.16,0.57,2021-11-24,995.5,2021-11-29,926.09,100,99550,4,5,-1.01,0.2,-6941
VMART,INE665J01013,fmcg-consumer,DEEP,LOSS,TIME,NEUTRAL,MEDIUM,Support,2022-01-24,962.5,962.5,972.13,904.75,1002.79,0.7,2022-01-25,967.48,2022-02-01,940.63,103,99651,5,7,-0.43,0.08,-2766
VMART,INE665J01013,fmcg-consumer,DEEP,LOSS,TIME,NEUTRAL,MEDIUM,Support,2022-02-02,936,936,945.36,879.84,1020.24,1.5,2022-02-03,933.87,2022-02-09,920.34,107,99924,5,6,-0.25,0.24,-1447
VMART,INE665J01013,fmcg-consumer,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2024-08-23,907.4,907.4,916.47,852.96,953.09,0.84,2024-08-26,909.25,2024-08-30,899.75,109,99109,5,4,-0.17,0.37,-1036
VMART,INE665J01013,fmcg-consumer,DEEP,LOSS,TIME,BULL,MEDIUM,Pullback,2024-09-02,916.3,916.3,925.46,861.32,953.09,0.67,2024-09-03,915.46,2024-09-09,899.95,109,99785,5,6,-0.29,0.22,-1690
VMART,INE665J01013,fmcg-consumer,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2024-09-11,903.7,903.7,912.74,849.48,985.03,1.5,2024-09-12,907.95,2024-09-18,893.15,110,99875,5,6,-0.25,0.36,-1628
SYMPHONY,INE225D01027,fmcg-consumer,DEEP,LOSS,SL,BULL,MEDIUM,Pullback + Support,2019-05-07,1378.7,1378.7,1392.49,1295.98,1502.78,1.5,2019-05-08,1379.44,2019-05-13,1295.1,72,99320,4,5,-1.01,0,-6072
SYMPHONY,INE225D01027,fmcg-consumer,DEEP,LOSS,TIME,NEUTRAL,MEDIUM,Pullback,2021-03-19,1254.3,1254.3,1266.84,1179.04,1367.19,1.5,2021-03-22,1265.63,2021-03-26,1264.67,79,99985,5,4,-0.01,0.79,-76
SYMPHONY,INE225D01027,fmcg-consumer,DEEP,LOSS,SL,BULL,MEDIUM,Pullback,2021-04-05,1275.6,1275.6,1288.36,1199.06,1390.4,1.5,2021-04-06,1281.64,2021-04-12,1198.45,78,99968,5,6,-1.01,0.83,-6489
SYMPHONY,INE225D01027,fmcg-consumer,DEEP,LOSS,SL,NEUTRAL,MEDIUM,Support,2021-04-13,1205.2,1205.2,1217.25,1132.89,1313.67,1.5,2021-04-15,1205.6,2021-04-19,1132.33,82,98859,3,4,-1.01,0.06,-6008
SYMPHONY,INE225D01027,fmcg-consumer,DEEP,WIN,TIME,NEUTRAL,MEDIUM,Support,2023-04-06,996.85,996.85,1006.82,937.04,1086.57,1.5,2023-04-10,990.44,2023-04-18,996.9,100,99044,6,8,0.12,0.46,646
SYMPHONY,INE225D01027,fmcg-consumer,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2024-07-03,1171.35,1171.35,1183.06,1101.07,1216.56,0.64,2024-07-04,1172.59,2024-07-10,1137.13,85,99670,5,6,-0.5,0.13,-3014
SYMPHONY,INE225D01027,fmcg-consumer,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2024-09-10,1487.6,1487.6,1502.48,1398.34,1601.79,1.28,2024-09-11,1487.74,2024-09-17,1462.97,67,99679,5,6,-0.28,0.29,-1660
SYMPHONY,INE225D01027,fmcg-consumer,DEEP,LOSS,SL,NEUTRAL,MEDIUM,Pullback,2024-10-23,1673.3,1673.3,1690.03,1572.9,1823.9,1.5,2024-10-24,1676.34,2024-10-25,1572.11,59,98904,2,1,-1.01,0.5,-6149
GRSE,INE382Z01011,industrial-goods,DEEP,LOSS,TIME,BULL,MEDIUM,Support + Reversal,2019-06-17,118.35,118.35,119.53,111.25,129,1.5,2019-06-18,118.81,2019-06-24,118.04,841,99919,5,6,-0.1,0.12,-646
GRSE,INE382Z01011,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Support,2019-11-11,222.95,222.95,225.18,209.57,243.02,1.5,2019-11-13,224.11,2019-11-19,232.63,446,99954,5,6,0.59,1.23,3801
GRSE,INE382Z01011,industrial-goods,DEEP,LOSS,SL,NEUTRAL,MEDIUM,Pullback,2020-01-30,213.45,213.45,215.58,200.64,228.74,1.19,2020-01-31,215.71,2020-02-01,200.55,463,99873,2,1,-1.01,0.09,-7018
GRSE,INE382Z01011,industrial-goods,DEEP,WIN,TARGET,BULL,MEDIUM,Pullback,2020-07-16,203.05,203.05,205.08,190.87,210.58,0.62,2020-07-17,204.1,2020-07-17,210.49,489,99806,1,0,0.48,0.63,3126
GRSE,INE382Z01011,industrial-goods,DEEP,WIN,TARGET,BULL,MEDIUM,Pullback,2020-07-29,204.05,204.05,206.09,191.81,210.58,0.53,2020-07-30,206.2,2020-08-04,210.49,484,99802,4,5,0.3,0.75,2077
GRSE,INE382Z01011,industrial-goods,DEEP,LOSS,TIME,BULL,MEDIUM,Pullback,2020-08-20,215.3,215.3,217.45,202.38,234.68,1.5,2020-08-21,217.11,2020-08-27,212.59,460,99870,5,6,-0.31,0.19,-2077
GRSE,INE382Z01011,industrial-goods,DEEP,LOSS,SL,BULL,MEDIUM,Pullback,2020-08-28,213.35,213.35,215.48,200.55,232.55,1.5,2020-08-31,214.11,2020-08-31,200.45,467,99988,1,0,-1.01,0.05,-6378
GRSE,INE382Z01011,industrial-goods,DEEP,LOSS,SL,BULL,MEDIUM,Pullback,2021-03-10,205.35,205.35,207.4,193.03,223.83,1.5,2021-03-12,206.5,2021-03-18,192.95,484,99948,5,6,-1.01,0.55,-6558
GRSE,INE382Z01011,industrial-goods,DEEP,LOSS,TIME,BULL,MEDIUM,Pullback,2021-07-14,205.55,205.55,207.61,193.22,224.05,1.5,2021-07-15,207.7,2021-07-22,204.4,481,99906,5,7,-0.23,0.09,-1590
GRSE,INE382Z01011,industrial-goods,DEEP,WIN,TARGET,NEUTRAL,MEDIUM,Support,2022-01-04,225.15,225.15,227.4,211.64,245.41,1.5,2022-01-05,226.36,2022-01-07,245.28,441,99826,3,2,1.28,3.24,8341
GRSE,INE382Z01011,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Support,2022-07-25,246.55,246.55,249.02,231.76,268.74,1.5,2022-07-26,247.82,2022-08-01,261.02,403,99873,5,6,0.82,0.94,5318
GRSE,INE382Z01011,industrial-goods,DEEP,WIN,TARGET,NEUTRAL,MEDIUM,Pullback,2022-09-27,329.05,329.05,332.34,309.31,358.66,1.5,2022-09-28,324.11,2022-10-03,358.47,308,99826,4,5,2.32,3.5,10582
GRSE,INE382Z01011,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Pullback,2022-11-28,495.95,495.95,500.91,466.19,540.59,1.5,2022-11-29,495.25,2022-12-05,515.09,201,99545,5,6,0.68,1.4,3989
GRSE,INE382Z01011,industrial-goods,DEEP,LOSS,SL,BULL,MEDIUM,Support,2022-12-16,483.45,483.45,488.28,454.44,526.96,1.5,2022-12-19,485.64,2022-12-22,454.22,205,99557,4,3,-1.01,1.23,-6441
GRSE,INE382Z01011,industrial-goods,DEEP,LOSS,TIME,NEUTRAL,MEDIUM,Pullback,2023-01-05,488.6,488.6,493.49,459.28,532.57,1.5,2023-01-06,488.24,2023-01-12,478.66,204,99602,5,6,-0.33,0.01,-1955
GRSE,INE382Z01011,industrial-goods,DEEP,LOSS,TIME,NEUTRAL,MEDIUM,Pullback,2023-04-19,458.45,458.45,463.03,430.94,499.71,1.5,2023-04-20,460.58,2023-04-26,456.02,217,99946,5,6,-0.15,0.33,-989
GRSE,INE382Z01011,industrial-goods,DEEP,LOSS,SL,BULL,MEDIUM,Support,2023-05-22,477.95,477.95,482.73,449.27,520.97,1.5,2023-05-23,480.34,2023-05-25,449.03,208,99911,3,2,-1.01,0.28,-6513
GRSE,INE382Z01011,industrial-goods,DEEP,WIN,TARGET,BULL,MEDIUM,Support,2023-05-29,459.8,459.8,464.4,432.21,501.18,1.5,2023-05-30,462.98,2023-06-05,500.95,215,99541,5,6,1.23,2.05,8163
GRSE,INE382Z01011,industrial-goods,DEEP,WIN,TARGET,BULL,MEDIUM,Support,2023-07-04,562.35,562.35,567.97,528.61,593.51,0.92,2023-07-05,565.38,2023-07-11,593.2,176,99507,5,6,0.76,1.94,4896
GRSE,INE382Z01011,industrial-goods,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2023-08-02,601.75,601.75,607.77,565.65,655.91,1.5,2023-08-03,600.3,2023-08-09,592.4,166,99650,5,6,-0.23,0.4,-1311
GRSE,INE382Z01011,industrial-goods,DEEP,WIN,TARGET,BULL,MEDIUM,Support,2023-08-10,595.05,595.05,601,559.35,617.76,0.64,2023-08-11,598,2023-08-14,617.44,167,99866,2,3,0.5,6.05,3247
GRSE,INE382Z01011,industrial-goods,DEEP,LOSS,TIME,BULL,MEDIUM,Pullback,2023-09-21,829.85,829.85,838.15,780.06,904.54,1.5,2023-09-22,834.92,2023-09-28,828.19,119,99355,5,6,-0.12,0.51,-801
GRSE,INE382Z01011,industrial-goods,DEEP,LOSS,TIME,BEAR,MEDIUM,Pullback,2023-10-05,817.1,817.1,825.27,768.07,890.64,1.5,2023-10-06,822.41,2023-10-12,800.95,121,99512,5,6,-0.39,0.08,-2597
GRSE,INE382Z01011,industrial-goods,DEEP,LOSS,SL,NEUTRAL,MEDIUM,Support + Pullback,2023-10-13,798.75,798.75,806.74,750.83,830.24,0.66,2023-10-16,803.3,2023-10-20,750.42,124,99609,5,4,-1.01,0.32,-6557
GRSE,INE382Z01011,industrial-goods,DEEP,WIN,TARGET,BULL,MEDIUM,Support×2,2023-12-21,817.05,817.05,825.22,768.03,890.58,1.5,2023-12-22,822.21,2023-12-27,890.15,121,99488,3,5,1.25,1.52,8221
GRSE,INE382Z01011,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Support,2024-01-05,863.6,863.6,872.24,811.78,941.32,1.5,2024-01-08,865.43,2024-01-12,875.76,115,99525,5,4,0.19,0.96,1188
GRSE,INE382Z01011,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Pullback,2024-01-19,888.4,888.4,897.28,835.1,968.36,1.5,2024-01-20,893.3,2024-01-29,904.75,111,99156,5,9,0.2,0.99,1271
GRSE,INE382Z01011,industrial-goods,DEEP,LOSS,TIME,BULL,MEDIUM,Pullback,2024-01-30,902.9,902.9,911.93,848.73,984.16,1.5,2024-01-31,912.41,2024-02-06,870.01,109,99452,5,6,-0.67,0.55,-4621
GRSE,INE382Z01011,industrial-goods,DEEP,LOSS,SL,BULL,HIGH,Support×2 + Pullback,2024-02-07,875.95,875.95,884.71,823.39,954.79,1.5,2024-02-08,879.39,2024-02-12,822.99,113,99371,3,4,-1.01,0.44,-6373
GRSE,INE382Z01011,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Pullback,2024-05-08,929.95,929.95,939.25,874.15,1013.65,1.5,2024-05-09,933.47,2024-05-15,978.96,107,99881,5,6,0.77,0.99,4868
GRSE,INE382Z01011,industrial-goods,DEEP,LOSS,SL,BULL,MEDIUM,Support,2024-07-19,2455.35,2455.35,2479.9,2308.03,2671.65,1.47,2024-07-22,2426.21,2024-07-25,2306.9,41,99475,4,3,-1.01,1.77,-4892
GRSE,INE382Z01011,industrial-goods,DEEP,LOSS,TIME,BULL,MEDIUM,Pullback,2024-07-29,2323.35,2323.35,2346.58,2183.95,2532.45,1.5,2024-07-30,2347.77,2024-08-05,2209.19,42,98606,5,6,-0.85,0.99,-5820
GRSE,INE382Z01011,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Support,2024-09-16,1751.55,1751.55,1769.07,1646.46,1899.69,1.41,2024-09-17,1765.88,2024-09-23,1800.15,56,98889,5,6,0.29,0.91,1919
GRSE,INE382Z01011,industrial-goods,DEEP,WIN,TIME,NEUTRAL,MEDIUM,Support,2025-09-26,2611.5,2611.5,2637.62,2454.81,2846.54,1.5,2025-09-29,2631.32,2025-10-06,2743.03,38,99990,5,7,0.63,0.92,4245
GRSE,INE382Z01011,industrial-goods,DEEP,LOSS,SL,BULL,MEDIUM,Support,2025-12-01,2735,2735,2762.35,2570.9,2981.15,1.5,2025-12-02,2740.87,2025-12-03,2569.61,36,98671,2,1,-1.01,0.12,-6165
GRSE,INE382Z01011,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Reversal,2026-01-01,2442.1,2442.1,2466.52,2295.57,2661.89,1.5,2026-01-02,2451.23,2026-01-08,2458.17,40,98049,5,6,0.04,0.65,278
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TIME,NEUTRAL,MEDIUM,Pullback,2020-01-07,699.8,699.8,706.8,657.81,762.78,1.5,2020-01-08,696.35,2020-01-22,713.94,143,99578,11,14,0.46,0.94,2516
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TARGET,BULL,MEDIUM,Pullback,2020-01-23,722.2,722.2,729.42,687.47,774.29,1.5,2020-01-24,720.36,2020-02-03,773.91,138,99410,8,10,1.63,2.03,7390
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TARGET,BEAR,MEDIUM,Support×2,2020-03-13,761.9,761.9,769.52,716.19,785.63,0.52,2020-03-16,751.38,2020-03-17,785.26,133,99933,2,1,0.96,1.35,4506
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Support,2020-08-31,701.4,701.4,708.41,659.32,764.53,1.5,2020-09-01,708.75,2020-09-09,729.14,141,99934,7,8,0.41,0.68,2874
PIDILITIND,INE318A01026,industrial-goods,DEEP,LOSS,TIME,BULL,MEDIUM,Support×2,2020-09-21,722.6,722.6,729.83,679.24,787.63,1.5,2020-09-22,719.86,2020-09-30,716.74,138,99341,7,8,-0.08,0.21,-430
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Support,2020-10-22,737.8,737.8,745.18,693.53,804.2,1.5,2020-10-23,741.87,2020-11-02,777.81,134,99411,7,10,0.74,1.2,4816
PIDILITIND,INE318A01026,industrial-goods,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2020-11-10,786.8,786.8,794.67,742.63,853.06,1.5,2020-11-11,789.39,2020-11-19,778.81,126,99464,7,8,-0.23,0.2,-1334
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Support,2020-11-20,780.1,780.1,787.9,740.64,839.28,1.5,2020-11-23,781.39,2020-12-02,799.5,127,99237,7,9,0.44,0.6,2300
PIDILITIND,INE318A01026,industrial-goods,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2021-01-22,867.6,867.6,876.28,815.74,945.39,1.5,2021-01-25,875.34,2021-02-03,869.27,114,99788,7,9,-0.1,0.24,-692
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Support,2021-02-22,871.1,871.1,879.81,819.87,947.95,1.5,2021-02-23,875.94,2021-03-03,881.86,114,99857,7,8,0.11,0.17,675
PIDILITIND,INE318A01026,industrial-goods,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2021-03-04,880.6,880.6,889.41,831.26,954.61,1.5,2021-03-05,875.44,2021-03-16,859.57,114,99800,7,11,-0.36,0.37,-1809
PIDILITIND,INE318A01026,industrial-goods,DEEP,LOSS,TIME,NEUTRAL,MEDIUM,Support + Pullback,2021-04-29,924.1,924.1,933.34,868.78,962.27,0.69,2021-04-30,921.96,2021-05-06,899.55,108,99572,5,6,-0.42,0.12,-2420
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Support,2021-06-07,1042.2,1042.2,1052.62,992.05,1117.42,1.5,2021-06-08,1043.42,2021-06-16,1064.97,95,99125,7,8,0.42,0.71,2047
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Support,2021-06-23,1066.6,1066.6,1077.27,1017.99,1139.52,1.5,2021-06-24,1067.13,2021-07-02,1088.86,93,99243,7,8,0.44,0.61,2020
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TARGET,BULL,MEDIUM,Support,2021-07-16,1122.1,1122.1,1133.32,1074.81,1148.7,0.56,2021-07-19,1117.56,2021-07-20,1148.13,89,99463,2,1,0.72,1.16,2720
PIDILITIND,INE318A01026,industrial-goods,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2021-07-30,1139.4,1139.4,1150.79,1092.78,1209.33,1.5,2021-08-02,1150.58,2021-08-10,1110.64,86,98949,7,8,-0.69,0.02,-3434
PIDILITIND,INE318A01026,industrial-goods,DEEP,LOSS,TIME,BULL,HIGH,Pullback + Support,2021-08-11,1130.1,1130.1,1141.4,1078.67,1207.25,1.5,2021-08-12,1141.97,2021-08-23,1113.04,87,99351,7,11,-0.46,0.09,-2517
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Support,2021-09-29,1201.1,1201.1,1213.11,1145.41,1284.64,1.5,2021-09-30,1203.2,2021-10-08,1220.19,83,99866,7,8,0.29,0.61,1410
PIDILITIND,INE318A01026,industrial-goods,DEEP,LOSS,SL,BULL,MEDIUM,Pullback,2021-10-11,1231.4,1231.4,1243.71,1175.52,1315.21,1.5,2021-10-12,1237.62,2021-10-21,1174.91,80,99009,7,9,-1.01,0.46,-5016
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Support,2021-10-25,1143,1143,1154.43,1074.69,1245.47,1.5,2021-10-26,1148.07,2021-11-03,1179.21,87,99882,7,8,0.42,0.8,2709
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Support,2021-11-04,1204,1204,1216.04,1131.76,1312.36,1.5,2021-11-08,1213.01,2021-11-16,1221.79,82,99467,7,8,0.11,0.39,720
PIDILITIND,INE318A01026,industrial-goods,DEEP,LOSS,SL,BULL,MEDIUM,Support,2022-01-20,1338,1338,1351.38,1277.94,1379.64,0.69,2022-01-21,1335.67,2022-01-25,1277.31,74,98839,3,4,-1.01,0.43,-4318
PIDILITIND,INE318A01026,industrial-goods,DEEP,LOSS,TIME,NEUTRAL,MEDIUM,Support,2022-02-02,1261.4,1261.4,1274.01,1185.72,1374.93,1.5,2022-02-03,1270.53,2022-02-11,1215.49,78,99102,7,8,-0.65,0,-4293
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TIME,NEUTRAL,MEDIUM,Support,2022-02-14,1194.3,1194.3,1206.24,1122.83,1301.5,1.5,2022-02-15,1194.9,2022-02-23,1207.2,83,99176,7,8,0.17,0.49,1021
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TARGET,BULL,MEDIUM,Support,2022-08-26,1333.4,1333.4,1346.73,1273.86,1422.71,1.5,2022-08-29,1300.65,2022-09-02,1421.99,76,98849,4,4,4.53,5.48,9222
PIDILITIND,INE318A01026,industrial-goods,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2022-09-12,1428.8,1428.8,1443.09,1361.58,1529.63,1.5,2022-09-13,1435.22,2022-09-21,1408.7,69,99030,7,8,-0.36,0.33,-1830
PIDILITIND,INE318A01026,industrial-goods,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2022-09-22,1405,1405,1419.05,1331.14,1444.61,0.54,2022-09-23,1406.7,2022-09-29,1351.42,71,99876,5,6,-0.73,0.2,-3925
PIDILITIND,INE318A01026,industrial-goods,DEEP,LOSS,TIME,NEUTRAL,MEDIUM,Support,2022-09-30,1345.2,1345.2,1358.65,1271.96,1455.07,1.5,2022-10-03,1345.67,2022-10-12,1326.94,74,99580,7,9,-0.25,0.15,-1386
PIDILITIND,INE318A01026,industrial-goods,DEEP,LOSS,SL,NEUTRAL,MEDIUM,Support,2022-10-17,1345.7,1345.7,1359.16,1273.55,1453.93,1.5,2022-10-18,1353.08,2022-10-27,1272.91,73,98775,7,9,-1.01,0.2,-5852
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Support,2022-10-28,1280.3,1280.3,1293.1,1209.89,1357.98,1.1,2022-10-31,1282.14,2022-11-04,1323.34,77,98725,5,4,0.57,0.68,3172
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Support,2022-11-07,1314.3,1314.3,1327.44,1248.77,1357.98,0.67,2022-11-09,1323.16,2022-11-15,1336.83,75,99237,5,6,0.18,0.28,1025
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Support,2023-05-22,1267.6,1267.6,1280.28,1216.17,1344.75,1.5,2023-05-23,1275.14,2023-05-31,1303.25,78,99461,7,8,0.48,0.58,2193
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Support,2023-06-09,1307.5,1307.5,1320.58,1258.56,1380.9,1.5,2023-06-12,1308.75,2023-06-20,1338.53,76,99465,7,8,0.59,1.17,2263
PIDILITIND,INE318A01026,industrial-goods,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2023-06-21,1335.6,1335.6,1348.96,1282.92,1414.62,1.5,2023-06-22,1342.67,2023-07-03,1285.06,74,99358,7,11,-0.96,0.03,-4263
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TARGET,BULL,MEDIUM,Support,2023-12-20,1292.1,1292.1,1305.02,1237.05,1374.68,1.5,2023-12-21,1283.24,2023-12-29,1374.01,77,98810,6,8,1.97,2.03,6989
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Support,2024-01-05,1361.3,1361.3,1374.91,1301.86,1450.45,1.5,2024-01-08,1370.18,2024-01-16,1397.1,72,98653,7,8,0.39,0.47,1938
PIDILITIND,INE318A01026,industrial-goods,DEEP,LOSS,SL,BULL,MEDIUM,Pullback + Support,2024-01-17,1378.9,1378.9,1392.69,1318.65,1469.28,1.5,2024-01-18,1371.69,2024-01-23,1317.99,72,98761,4,5,-1.01,0.06,-3866
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Support,2024-01-29,1284.6,1284.6,1297.45,1209.58,1397.13,1.5,2024-01-30,1285.24,2024-02-07,1347.23,77,98964,7,8,0.82,1.01,4773
PIDILITIND,INE318A01026,industrial-goods,DEEP,LOSS,TIME,BULL,MEDIUM,Pullback,2024-02-21,1364.6,1364.6,1378.25,1282.72,1487.41,1.5,2024-02-22,1360.78,2024-03-04,1350.32,73,99337,9,11,-0.13,0.3,-763
PIDILITIND,INE318A01026,industrial-goods,DEEP,LOSS,SL,BULL,MEDIUM,Pullback,2024-04-09,1507.3,1507.3,1522.37,1416.86,1642.96,1.5,2024-04-10,1507.75,2024-04-19,1416.14,66,99512,6,9,-1.01,0.07,-6046
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TARGET,NEUTRAL,MEDIUM,Support,2024-04-22,1449,1449,1463.49,1377.28,1556.58,1.5,2024-04-23,1460.63,2024-05-02,1555.82,68,99323,7,9,1.14,1.18,6473
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TARGET,BULL,MEDIUM,Support×2,2024-05-31,1484.8,1484.8,1499.65,1409.78,1524.35,0.53,2024-06-03,1500.4,2024-06-04,1523.59,66,99026,2,1,0.26,1.27,1530
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Pullback,2024-06-18,1561.3,1561.3,1576.91,1467.62,1701.82,1.5,2024-06-19,1565.28,2024-06-28,1578.71,63,98613,8,9,0.14,0.36,846
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Support,2024-07-01,1560.7,1560.7,1576.31,1489.22,1667.93,1.5,2024-07-02,1555.78,2024-07-10,1580.01,64,99570,7,8,0.36,0.68,1551
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Reversal,2024-07-22,1575.2,1575.2,1590.95,1505.08,1680.38,1.5,2024-07-23,1575.99,2024-07-31,1592.4,63,99287,7,8,0.23,0.55,1034
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Support,2024-08-19,1528.3,1528.3,1543.58,1448.2,1648.45,1.5,2024-08-20,1539.77,2024-08-28,1540.83,64,98545,7,8,0.01,0.34,68
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Support,2024-09-06,1616.8,1616.8,1632.97,1519.79,1762.31,1.5,2024-09-09,1627.81,2024-09-20,1642.78,61,99297,10,11,0.14,0.35,913
PIDILITIND,INE318A01026,industrial-goods,DEEP,WIN,TIME,BULL,MEDIUM,Pullback,2024-09-23,1647.7,1647.7,1664.18,1571.25,1762.37,1.5,2024-09-24,1648.52,2024-10-03,1649.08,60,98911,7,9,0.01,0.76,33
PIDILITIND,INE318A01026,industrial-goods,DEEP,LOSS,TIME,BULL,MEDIUM,Support,2024-10-04,1604.4,1604.4,1620.44,1523.96,1725.07,1.5,2024-10-07,1614.31,2024-10-15,1581.11,61,98473,7,8,-0.37,0.06,-2025
