stock,isin,sector,timeframe,mode,status,exit_reason,regime,fib_class,zoi_position,signal_date,signal_close,planned_entry,stop_loss,target,entry_date,entry_fill,exit_date,exit_fill,shares,capital_deployed,hold_trading_bars,hold_calendar_days,R_multiple,mfe_R,pnl_rupees
HAVELLS,INE176B01034,power,1d,FIB_ZOI,WIN,TIME,BULL,SHALLOW,NEAR_ABOVE_DEMAND_UP,2022-12-20,1172.25,1172.25,911.53,1693.7,2022-12-21,1172.84,2023-02-01,1197.4,85,99691,30,42,0.09,0.2,2088
HAVELLS,INE176B01034,power,1d,FIB_ZOI,WIN,TARGET,BULL,RECOVERED_ABOVE,NEAR_ABOVE_DEMAND_UP,2023-04-20,1205.85,1205.85,1138.33,1340.9,2023-04-21,1205.85,2023-06-01,1340.23,82,98880,29,41,1.99,2.28,11019
HAVELLS,INE176B01034,power,1d,FIB_ZOI,WIN,TIME,BULL,IN_POCKET_UP,NEAR_ABOVE_DEMAND_UP,2023-07-12,1290.7,1290.7,1220.31,1431.5,2023-07-13,1291.35,2023-08-24,1334.73,77,99434,30,42,0.61,1.65,3341
HAVELLS,INE176B01034,power,1d,FIB_ZOI,WIN,TARGET,BULL,NEAR_ABOVE,RECOVERY_ABOVE_DEMAND,2023-08-25,1308.3,1308.3,1275.48,1373.95,2023-08-28,1308.95,2023-08-31,1373.26,76,99481,4,3,1.92,4.69,4887
HAVELLS,INE176B01034,power,1d,FIB_ZOI,LOSS,SL,BULL,RECOVERED_ABOVE,NEAR_ABOVE_DEMAND_UP,2023-09-18,1425.9,1425.9,1339.92,1597.85,2023-09-20,1425.71,2023-10-18,1339.23,70,99800,20,28,-1.01,0.02,-6054
HAVELLS,INE176B01034,power,1d,FIB_ZOI,WIN,TIME,BEAR,NEAR_ABOVE,NEAR_ABOVE_DEMAND_UP,2023-11-03,1271,1271,1071.43,1670.15,2023-11-06,1264.13,2023-12-18,1345.18,79,99866,30,42,0.42,0.52,6403
HAVELLS,INE176B01034,power,1d,FIB_ZOI,LOSS,TIME,BULL,NEAR_ABOVE,NEAR_ABOVE_DEMAND_UP,2023-12-26,1361.8,1361.8,1220.96,1643.45,2023-12-27,1361.78,2024-02-07,1350.67,73,99410,30,42,-0.08,0.78,-811
HAVELLS,INE176B01034,power,1d,FIB_ZOI,WIN,TIME,BULL,SHALLOW,NEAR_ABOVE_DEMAND_UP,2024-02-07,1351.35,1351.35,1080.58,1892.9,2024-02-08,1352.03,2024-03-20,1460.47,73,98698,30,41,0.4,0.88,7916
HAVELLS,INE176B01034,power,1d,FIB_ZOI,WIN,TIME,BULL,SHALLOW,NEAR_ABOVE_DEMAND_UP,2024-03-28,1515,1515,1329.2,1886.6,2024-04-01,1515.76,2024-05-15,1753.27,65,98524,30,44,1.27,1.29,15439
HAVELLS,INE176B01034,power,1d,FIB_ZOI,WIN,TIME,BULL,SHALLOW,NEAR_ABOVE_DEMAND_UP,2024-06-03,1879.3,1879.3,1652.72,2332.45,2024-06-04,1874.94,2024-07-16,1874.46,53,99372,30,42,0,0.42,-25
HAVELLS,INE176B01034,power,1d,FIB_ZOI,WIN,TIME,BULL,IN_POCKET_UP,NEAR_BELOW_SUPPLY,2024-07-26,1838.65,1838.65,1746.72,2022.5,2024-07-29,1839.57,2024-09-09,1891.45,54,99337,30,42,0.56,1.27,2802
HAVELLS,INE176B01034,power,1d,FIB_ZOI,LOSS,SL,BULL,IN_POCKET_UP,INSIDE_DEMAND_UP,2024-10-01,1999.8,1999.8,1899.81,2199.8,2024-10-03,1959.98,2024-10-17,1898.85,51,99959,11,14,-1.02,0.83,-3118
HAVELLS,INE176B01034,power,1d,FIB_ZOI,LOSS,TIME,BEAR,SHALLOW,NEAR_ABOVE_DEMAND_UP,2024-11-07,1666.05,1666.05,1177.19,2643.75,2024-11-08,1662.83,2024-12-23,1660.02,60,99770,30,45,-0.01,0.25,-169
HAVELLS,INE176B01034,power,1d,FIB_ZOI,LOSS,TIME,BEAR,SHALLOW,NEAR_ABOVE_DEMAND_UP,2025-01-06,1646.15,1646.15,1224.11,2490.25,2025-01-07,1646.97,2025-02-14,1497.5,60,98818,30,38,-0.35,0.16,-8968
HAVELLS,INE176B01034,power,1d,FIB_ZOI,LOSS,SL,BEAR,BELOW_UP,NEAR_ABOVE_DEMAND_UP,2025-02-21,1520.3,1520.3,1444.29,1672.35,2025-02-24,1510.7,2025-02-27,1443.58,66,99707,3,3,-1.01,0.63,-4430
HAVELLS,INE176B01034,power,1d,FIB_ZOI,LOSS,SL,BULL,IN_POCKET_UP,NEAR_BELOW_SUPPLY,2025-05-13,1593.9,1593.9,1537.68,1706.35,2025-05-14,1594.7,2025-05-30,1536.93,62,98871,13,16,-1.01,0.51,-3581
HAVELLS,INE176B01034,power,1d,FIB_ZOI,LOSS,TIME,BULL,IN_POCKET_UP,NEAR_ABOVE_DEMAND_UP,2025-06-09,1543.8,1543.8,1440.04,1751.3,2025-06-10,1544.57,2025-07-21,1530.83,64,98853,30,41,-0.13,0.52,-879
HAVELLS,INE176B01034,power,1d,FIB_ZOI,LOSS,TIME,BEAR,SHALLOW,NEAR_ABOVE_DEMAND_UP,2025-09-03,1566.1,1566.1,1433.19,1831.9,2025-09-05,1566.88,2025-10-17,1490.75,63,98714,30,42,-0.57,0.41,-4796
HAVELLS,INE176B01034,power,1d,FIB_ZOI,LOSS,SL,BULL,NEAR_ABOVE,NEAR_ABOVE_DEMAND_UP,2025-10-17,1491.5,1491.5,1440.79,1592.9,2025-10-20,1480.74,2025-10-20,1440.08,67,99210,1,0,-1.02,0.33,-2724
HAVELLS,INE176B01034,power,1d,FIB_ZOI,LOSS,SL,BULL,IN_POCKET_UP,NEAR_ABOVE_DEMAND_UP,2025-10-20,1485.4,1485.4,1437.15,1581.9,2025-10-21,1486.14,2025-11-07,1436.43,67,99572,12,17,-1.01,0.62,-3331
HAVELLS,INE176B01034,power,1d,FIB_ZOI,LOSS,SL,BULL,IN_POCKET_UP,NEAR_BELOW_SUPPLY,2025-11-17,1480.4,1480.4,1435.79,1569.6,2025-11-18,1474.84,2025-11-21,1435.08,67,98814,4,3,-1.02,0.08,-2664
HAVELLS,INE176B01034,power,1d,FIB_ZOI,LOSS,SL,BULL,IN_POCKET_UP,NEAR_BELOW_SUPPLY,2025-11-28,1441.9,1441.9,1397.29,1531.15,2025-12-01,1442.62,2025-12-09,1395.3,69,99541,7,8,-1.04,0.21,-3265
HAVELLS,INE176B01034,power,1w,FIB,LOSS,SL,BULL,IN_POCKET_UP,,2019-11-11,672.85,672.85,639.21,740.15,2019-11-18,673.19,2019-11-22,638.88,148,99632,5,4,-1.01,0.12,-5077
HAVELLS,INE176B01034,power,1w,FIB,LOSS,SL,BEAR,IN_POCKET_UP,,2020-04-27,563.5,563.5,530.22,630.05,2020-05-04,547.27,2020-05-04,529.93,182,99604,1,0,-1.02,0.32,-3156
HAVELLS,INE176B01034,power,1w,FIB,LOSS,SL,BULL,IN_POCKET_UP,,2021-11-15,1372.95,1372.95,1304.3,1510.25,2021-11-22,1373.64,2021-11-29,1303.65,72,98902,6,7,-1.01,0.73,-5039
HAVELLS,INE176B01034,power,1w,FIB,LOSS,SL,NEUTRAL,IN_POCKET_UP,,2022-04-18,1316.3,1316.3,1247.92,1453.05,2022-04-25,1301.65,2022-05-05,1247.28,76,98925,8,10,-1.01,0.8,-4132
HAVELLS,INE176B01034,power,1w,FIB,LOSS,SL,BULL,IN_POCKET_UP,,2022-12-05,1182,1182,1122.9,1300.2,2022-12-12,1182.59,2022-12-23,1122.34,84,99338,10,11,-1.01,0.02,-5061
HAVELLS,INE176B01034,power,1w,FIB,LOSS,TIME,BEAR,IN_POCKET_UP,,2023-01-30,1196.9,1196.9,1146.04,1298.65,2023-02-06,1197.5,2023-03-20,1172.11,83,99392,30,42,-0.49,0.89,-2107
HAVELLS,INE176B01034,power,1w,FIB,WIN,TARGET,BULL,IN_POCKET_UP,,2023-08-07,1300.85,1300.85,1235.81,1430.95,2023-08-14,1297.5,2023-09-08,1430.23,77,99907,19,25,2.15,2.73,10221
HAVELLS,INE176B01034,power,1w,FIB,WIN,TARGET,NEUTRAL,IN_POCKET_UP,,2023-11-28,1312.45,1312.45,1264.42,1408.5,2023-12-05,1313.11,2024-01-03,1407.8,76,99796,21,29,1.95,3.26,7196
HAVELLS,INE176B01034,power,1w,FIB,LOSS,SL,BULL,IN_POCKET_UP,,2025-03-24,1528.9,1528.9,1481.9,1622.9,2025-04-01,1515.76,2025-04-04,1481.16,65,98524,4,3,-1.02,0.36,-2249
HAVELLS,INE176B01034,power,1w,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2020-06-01,567.85,567.85,433.55,836.45,2020-06-08,568.13,2020-07-17,589.75,176,99992,30,39,0.16,0.28,3805
HAVELLS,INE176B01034,power,1w,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2020-07-20,606.7,606.7,435.65,948.8,2020-07-27,607,2020-09-04,633.58,164,99549,30,39,0.16,0.36,4359
HAVELLS,INE176B01034,power,1w,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2020-08-31,633.9,633.9,436.57,1028.55,2020-09-07,634.22,2020-10-19,705.65,157,99572,30,42,0.36,0.4,11215
HAVELLS,INE176B01034,power,1w,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2020-11-02,818.65,818.65,436.04,1583.85,2020-11-09,819.06,2020-12-21,881.66,122,99925,30,42,0.16,0.29,7637
HAVELLS,INE176B01034,power,1w,ZOI,WIN,TIME,BULL,,RECOVERY_ABOVE_DEMAND,2021-01-11,981.35,981.35,843.98,1256.1,2021-01-18,975.79,2021-03-01,1111.59,102,99530,30,42,1.03,1.94,13852
HAVELLS,INE176B01034,power,1w,ZOI,WIN,TIME,BEAR,,NEAR_ABOVE_DEMAND_UP,2021-05-10,997.55,997.55,839.58,1313.5,2021-05-17,998.05,2021-06-25,998.85,100,99805,30,39,0.01,0.57,80
HAVELLS,INE176B01034,power,1w,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2021-08-02,1232.9,1232.9,839.45,2019.8,2021-08-09,1233.52,2021-09-21,1410.39,81,99915,30,43,0.45,0.63,14327
HAVELLS,INE176B01034,power,1w,ZOI,LOSS,TIME,BULL,,FAR_ABOVE_DEMAND,2021-09-20,1414.9,1414.9,838.06,2568.55,2021-09-27,1415.61,2021-11-09,1326.24,70,99093,30,43,-0.15,0.15,-6256
HAVELLS,INE176B01034,power,1w,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2021-11-15,1372.95,1372.95,835.36,2448.15,2021-11-22,1373.64,2021-12-31,1396.3,72,98902,30,39,0.04,0.1,1632
HAVELLS,INE176B01034,power,1w,ZOI,LOSS,TIME,NEUTRAL,,FAR_ABOVE_DEMAND,2022-01-03,1368.4,1368.4,835.28,2434.65,2022-01-10,1369.08,2022-02-21,1200.55,73,99943,30,42,-0.32,0.02,-12303
HAVELLS,INE176B01034,power,1w,ZOI,NO_FILL,,,,,2022-03-28,,,,,,,,,,,,,,,
HAVELLS,INE176B01034,power,1w,ZOI,LOSS,TIME,BULL,,NEAR_ABOVE_DEMAND_UP,2022-04-04,1267.95,1267.95,1015.13,1773.6,2022-04-11,1268.58,2022-05-25,1228.84,78,98950,30,44,-0.16,0.3,-3100
HAVELLS,INE176B01034,power,1w,ZOI,WIN,TIME,NEUTRAL,,NEAR_ABOVE_DEMAND_UP,2022-07-04,1218.6,1218.6,1037.13,1581.55,2022-07-11,1216.61,2022-08-23,1291,82,99762,30,43,0.41,0.85,6100
HAVELLS,INE176B01034,power,1w,ZOI,LOSS,TIME,BULL,,FAR_ABOVE_DEMAND,2022-08-22,1323.65,1323.65,1038.68,1893.6,2022-08-29,1288.64,2022-10-11,1278.76,77,99226,30,43,-0.04,0.47,-761
HAVELLS,INE176B01034,power,1w,ZOI,LOSS,SL,BULL,,NEAR_ABOVE_DEMAND_UP,2022-11-14,1221.55,1221.55,1039.13,1586.4,2022-11-21,1215.71,2022-12-23,1038.63,82,99688,25,32,-1,0.31,-14520
HAVELLS,INE176B01034,power,1w,ZOI,LOSS,TIME,BEAR,,NEAR_ABOVE_DEMAND_UP,2023-01-09,1172.6,1172.6,1039.77,1438.25,2023-01-16,1172.44,2023-02-27,1168.77,85,99657,30,42,-0.03,0.53,-312
HAVELLS,INE176B01034,power,1w,ZOI,WIN,TIME,BEAR,,NEAR_ABOVE_DEMAND_UP,2023-03-06,1215.8,1215.8,1041.04,1565.3,2023-03-13,1216.41,2023-04-27,1220.59,82,99745,30,45,0.02,0.12,343
HAVELLS,INE176B01034,power,1w,ZOI,WIN,TIME,NEUTRAL,,FAR_ABOVE_DEMAND,2023-08-28,1377.75,1377.75,1041.52,2050.2,2023-09-04,1378.44,2023-10-17,1383.36,72,99248,30,43,0.01,0.26,354
HAVELLS,INE176B01034,power,1w,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2023-10-16,1292.95,1292.95,1040.3,1798.25,2023-10-23,1292.65,2023-12-05,1316.89,77,99534,30,43,0.1,0.13,1867
HAVELLS,INE176B01034,power,1w,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2023-12-04,1343,1343,1042.73,1943.55,2023-12-11,1343.67,2024-01-20,1374.91,74,99432,30,40,0.1,0.43,2312
HAVELLS,INE176B01034,power,1w,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2024-01-15,1375.6,1375.6,1041.46,2043.85,2024-01-23,1370.74,2024-03-04,1553.17,72,98693,30,41,0.55,0.67,13136
HAVELLS,INE176B01034,power,1w,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2024-03-04,1543.15,1543.15,1039.4,2550.65,2024-03-11,1543.92,2024-04-25,1559.82,64,98811,30,45,0.03,0.08,1017
HAVELLS,INE176B01034,power,1w,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2024-04-29,1663.55,1663.55,1415.09,2160.5,2024-05-07,1664.38,2024-06-18,1827.29,60,99863,30,42,0.65,1.29,9774
HAVELLS,INE176B01034,power,1w,ZOI,LOSS,SL,BULL,,RECOVERY_ABOVE_DEMAND,2024-09-23,2031.3,2031.3,1834.42,2425.05,2024-09-30,2032.32,2024-10-17,1833.48,49,99583,13,17,-1,0.17,-9743
HAVELLS,INE176B01034,power,1w,ZOI,LOSS,TIME,BEAR,,FAR_ABOVE_DEMAND,2024-11-25,1718,1718,1408.64,2336.7,2024-12-02,1718.86,2025-01-13,1531.28,58,99694,30,42,-0.6,0.21,-10879
HAVELLS,INE176B01034,power,1w,ZOI,LOSS,TIME,BULL,,NEAR_ABOVE_DEMAND_UP,2025-04-21,1599.8,1599.8,1354.34,2090.7,2025-04-28,1600.6,2025-06-09,1543.03,62,99237,30,42,-0.23,0.13,-3569
HAVELLS,INE176B01034,power,1w,ZOI,LOSS,TIME,BULL,,NEAR_ABOVE_DEMAND_UP,2025-06-23,1566.8,1566.8,1359.1,1982.2,2025-06-30,1567.58,2025-08-08,1490.85,63,98758,30,39,-0.37,0.12,-4834
HAVELLS,INE176B01034,power,1w,ZOI,LOSS,TIME,BEAR,,NEAR_ABOVE_DEMAND_UP,2025-09-01,1582.5,1582.5,1362.07,2023.35,2025-09-08,1582.79,2025-10-20,1484.66,63,99716,30,42,-0.44,0.17,-6182
HAVELLS,INE176B01034,power,1w,FIB_ZOI,LOSS,SL,BULL,IN_POCKET_UP,FAR_BELOW_SUPPLY,2019-11-11,672.85,672.85,639.21,740.15,2019-11-18,673.19,2019-11-22,638.88,148,99632,5,4,-1.01,0.12,-5077
HAVELLS,INE176B01034,power,1w,FIB_ZOI,LOSS,SL,BEAR,IN_POCKET_UP,FAR_BELOW_SUPPLY,2020-04-27,563.5,563.5,530.22,630.05,2020-05-04,547.27,2020-05-04,529.93,182,99604,1,0,-1.02,0.32,-3156
HAVELLS,INE176B01034,power,1w,FIB_ZOI,WIN,TIME,BULL,RECOVERED_ABOVE,FAR_ABOVE_DEMAND,2020-06-01,567.85,567.85,433.55,836.45,2020-06-08,568.13,2020-07-17,589.75,176,99992,30,39,0.16,0.28,3805
HAVELLS,INE176B01034,power,1w,FIB_ZOI,WIN,TIME,BEAR,NEAR_ABOVE,NEAR_ABOVE_DEMAND_UP,2021-05-10,997.55,997.55,839.58,1313.5,2021-05-17,998.05,2021-06-25,998.85,100,99805,30,39,0.01,0.57,80
HAVELLS,INE176B01034,power,1w,FIB_ZOI,WIN,TIME,BULL,SHALLOW,FAR_ABOVE_DEMAND,2021-10-18,1289.35,1289.35,833.7,2200.65,2021-10-25,1289.99,2021-12-07,1410.14,77,99330,30,43,0.26,0.29,9252
HAVELLS,INE176B01034,power,1w,FIB_ZOI,LOSS,TIME,NEUTRAL,RECOVERED_ABOVE,FAR_ABOVE_DEMAND,2022-01-03,1368.4,1368.4,835.28,2434.65,2022-01-10,1369.08,2022-02-21,1200.55,73,99943,30,42,-0.32,0.02,-12303
HAVELLS,INE176B01034,power,1w,FIB_ZOI,NO_FILL,,,,,2022-03-28,,,,,,,,,,,,,,,
HAVELLS,INE176B01034,power,1w,FIB_ZOI,LOSS,TIME,BULL,BELOW_UP,NEAR_ABOVE_DEMAND_UP,2022-04-04,1267.95,1267.95,1015.13,1773.6,2022-04-11,1268.58,2022-05-25,1228.84,78,98950,30,44,-0.16,0.3,-3100
HAVELLS,INE176B01034,power,1w,FIB_ZOI,WIN,TIME,NEUTRAL,NEAR_ABOVE,NEAR_ABOVE_DEMAND_UP,2022-07-04,1218.6,1218.6,1037.13,1581.55,2022-07-11,1216.61,2022-08-23,1291,82,99762,30,43,0.41,0.85,6100
HAVELLS,INE176B01034,power,1w,FIB_ZOI,LOSS,TIME,BULL,SHALLOW,FAR_ABOVE_DEMAND,2022-08-22,1323.65,1323.65,1038.68,1893.6,2022-08-29,1288.64,2022-10-11,1278.76,77,99226,30,43,-0.04,0.47,-761
HAVELLS,INE176B01034,power,1w,FIB_ZOI,LOSS,SL,BULL,NEAR_ABOVE,NEAR_ABOVE_DEMAND_UP,2022-11-14,1221.55,1221.55,1039.13,1586.4,2022-11-21,1215.71,2022-12-23,1038.63,82,99688,25,32,-1,0.31,-14520
HAVELLS,INE176B01034,power,1w,FIB_ZOI,LOSS,TIME,BEAR,BELOW_UP,NEAR_ABOVE_DEMAND_UP,2023-01-09,1172.6,1172.6,1039.77,1438.25,2023-01-16,1172.44,2023-02-27,1168.77,85,99657,30,42,-0.03,0.53,-312
HAVELLS,INE176B01034,power,1w,FIB_ZOI,WIN,TIME,BEAR,SHALLOW,NEAR_ABOVE_DEMAND_UP,2023-03-06,1215.8,1215.8,1036.21,1575,2023-03-13,1216.41,2023-04-27,1220.59,82,99745,30,45,0.02,0.12,343
HAVELLS,INE176B01034,power,1w,FIB_ZOI,WIN,TARGET,BULL,IN_POCKET_UP,NEAR_BELOW_SUPPLY,2023-08-07,1300.85,1300.85,1235.81,1430.95,2023-08-14,1297.5,2023-09-08,1430.23,77,99907,19,25,2.15,2.73,10221
HAVELLS,INE176B01034,power,1w,FIB_ZOI,LOSS,TIME,BULL,RECOVERED_ABOVE,FAR_ABOVE_DEMAND,2023-09-18,1392.6,1392.6,1040.6,2096.6,2023-09-25,1390.7,2023-11-07,1252.37,71,98739,30,43,-0.4,0.1,-9821
HAVELLS,INE176B01034,power,1w,FIB_ZOI,WIN,TIME,BULL,BELOW_UP,FAR_ABOVE_DEMAND,2023-11-20,1294.3,1294.3,1042.26,1798.35,2023-11-28,1294.95,2024-01-09,1378.96,77,99711,30,42,0.33,0.5,6469
HAVELLS,INE176B01034,power,1w,FIB_ZOI,LOSS,TIME,BULL,RECOVERED_ABOVE,FAR_ABOVE_DEMAND,2024-01-08,1432.05,1432.05,1041.72,2212.7,2024-01-15,1432.77,2024-02-26,1423.34,69,98861,30,42,-0.02,0.04,-651
HAVELLS,INE176B01034,power,1w,FIB_ZOI,WIN,TIME,BULL,SHALLOW,RECOVERY_ABOVE_DEMAND,2024-04-01,1550.1,1550.1,1370.96,1908.4,2024-04-08,1550.88,2024-05-22,1842.03,64,99256,30,44,1.62,1.81,18634
HAVELLS,INE176B01034,power,1w,FIB_ZOI,LOSS,TIME,BULL,SHALLOW,NEAR_ABOVE_DEMAND_UP,2024-09-30,1934.45,1934.45,1481.89,2839.55,2024-10-07,1935.42,2024-11-18,1618.24,51,98706,30,42,-0.7,0.08,-16176
HAVELLS,INE176B01034,power,1w,FIB_ZOI,LOSS,TIME,BEAR,BELOW_UP,FAR_ABOVE_DEMAND,2024-11-25,1718,1718,1408.64,2336.7,2024-12-02,1718.86,2025-01-13,1531.28,58,99694,30,42,-0.6,0.21,-10879
HAVELLS,INE176B01034,power,1w,FIB_ZOI,LOSS,SL,BULL,IN_POCKET_UP,INSIDE_SUPPLY,2025-03-24,1528.9,1528.9,1481.9,1622.9,2025-04-01,1515.76,2025-04-04,1481.16,65,98524,4,3,-1.02,0.36,-2249
HAVELLS,INE176B01034,power,1w,FIB_ZOI,LOSS,TIME,BULL,RECOVERED_ABOVE,NEAR_ABOVE_DEMAND_UP,2025-06-23,1566.8,1566.8,1359.1,1982.2,2025-06-30,1567.58,2025-08-08,1490.85,63,98758,30,39,-0.37,0.12,-4834
HAVELLS,INE176B01034,power,1w,FIB_ZOI,LOSS,TIME,BEAR,RECOVERED_ABOVE,NEAR_ABOVE_DEMAND_UP,2025-09-01,1582.5,1582.5,1362.07,2023.35,2025-09-08,1582.79,2025-10-20,1484.66,63,99716,30,42,-0.44,0.17,-6182
SCHNEIDER,INE839M01018,power,1d,FIB,WIN,TARGET,BULL,IN_POCKET_UP,,2024-06-11,821.4,821.4,768.06,928.1,2024-06-12,821.81,2024-06-20,927.64,121,99439,6,8,1.97,2.94,12805
SCHNEIDER,INE839M01018,power,1d,FIB,LOSS,SL,BEAR,IN_POCKET_UP,,2024-10-31,779.65,779.65,742.67,853.6,2024-11-04,780.04,2024-11-13,742.28,128,99845,8,9,-1.01,1.01,-4833
SCHNEIDER,INE839M01018,power,1d,FIB,WIN,TARGET,BEAR,IN_POCKET_UP,,2025-03-13,607.9,607.9,577.51,668.7,2025-03-17,608.2,2025-03-21,668.37,164,99745,5,4,1.96,3.73,9867
SCHNEIDER,INE839M01018,power,1d,FIB,LOSS,SL,BULL,IN_POCKET_UP,,2025-04-21,627.7,627.7,599.98,683.15,2025-04-22,628.01,2025-04-25,599.7,159,99854,4,3,-1.01,0.53,-4502
SCHNEIDER,INE839M01018,power,1d,FIB,NO_FILL,,,,,2025-12-19,,,,,,,,,,,,,,,
SCHNEIDER,INE839M01018,power,1d,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2023-12-13,437.5,437.5,303.48,705.55,2023-12-14,437.72,2024-01-25,463.87,228,99800,30,42,0.19,0.24,5962
SCHNEIDER,INE839M01018,power,1d,ZOI,WIN,TARGET,BULL,,FAR_ABOVE_DEMAND,2024-01-25,464.1,464.1,380.03,632.25,2024-01-31,464.33,2024-02-09,631.93,215,99831,8,9,1.99,3.15,36034
SCHNEIDER,INE839M01018,power,1d,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2024-02-09,594.8,594.8,377.78,1028.85,2024-02-12,595.1,2024-03-22,649.87,168,99976,30,39,0.25,0.62,9203
SCHNEIDER,INE839M01018,power,1d,ZOI,NO_FILL,,,,,2024-03-22,,,,,,,,,,,,,,,
SCHNEIDER,INE839M01018,power,1d,ZOI,NO_FILL,,,,,2024-03-26,,,,,,,,,,,,,,,
SCHNEIDER,INE839M01018,power,1d,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2024-03-27,716.8,716.8,559.06,1032.3,2024-03-28,717.16,2024-05-14,818.14,139,99685,30,47,0.64,0.89,14037
SCHNEIDER,INE839M01018,power,1d,ZOI,WIN,TIME,BEAR,,FAR_ABOVE_DEMAND,2024-05-15,813.55,813.55,557.85,1324.95,2024-05-16,813.96,2024-06-27,892.45,122,99303,30,42,0.31,0.55,9577
SCHNEIDER,INE839M01018,power,1d,ZOI,LOSS,SL,BULL,,FAR_ABOVE_DEMAND,2024-07-03,939,939,769.69,1277.6,2024-07-04,939.47,2024-07-19,769.32,106,99584,11,15,-1,0,-18036
SCHNEIDER,INE839M01018,power,1d,ZOI,WIN,TIME,BULL,,FAR_ABOVE_DEMAND,2024-07-29,795.15,795.15,556.95,1271.55,2024-07-30,795.55,2024-09-10,810.54,125,99443,30,42,0.06,0.24,1875
SCHNEIDER,INE839M01018,power,1d,ZOI,NO_FILL,,,,,2024-09-23,,,,,,,,,,,,,,,
SCHNEIDER,INE839M01018,power,1d,ZOI,LOSS,SL,BULL,,NEAR_ABOVE_DEMAND_UP,2024-09-24,853.55,853.55,735.75,1089.15,2024-09-25,850.43,2024-10-25,735.38,117,99500,22,30,-1,0.26,-13460
SCHNEIDER,INE839M01018,power,1d,ZOI,LOSS,SL,NEUTRAL,,NEAR_ABOVE_DEMAND_UP,2025-01-03,786.5,786.5,748.96,861.6,2025-01-06,786.89,2025-01-06,748.58,127,99935,1,0,-1.01,0.26,-4866
SCHNEIDER,INE839M01018,power,1d,ZOI,LOSS,TIME,BEAR,,FAR_ABOVE_DEMAND,2025-01-31,682.8,682.8,557.93,932.55,2025-02-01,679.59,2025-03-17,603.45,147,99900,30,44,-0.63,0.18,-11193
SCHNEIDER,INE839M01018,power,1d,ZOI,NO_FILL,,,,,2025-03-17,,,,,,,,,,,,,,,
SCHNEIDER,INE839M01018,power,1d,ZOI,LOSS,SL,NEUTRAL,,FAR_ABOVE_DEMAND,2025-03-21,686.3,686.3,560.18,938.55,2025-03-25,686.64,2025-05-07,559.92,145,99563,27,43,-1,0.29,-18375
SCHNEIDER,INE839M01018,power,1d,ZOI,LOSS,SL,BULL,,INSIDE_DEMAND_UP,2025-06-10,773.85,773.85,730.5,860.55,2025-06-11,774.24,2025-06-13,729.64,129,99877,3,2,-1.02,0.25,-5754
SCHNEIDER,INE839M01018,power,1d,FIB_ZOI,WIN,TIME,BULL,SHALLOW,FAR_ABOVE_DEMAND,2024-02-23,571.85,571.85,377.61,960.35,2024-02-26,572.14,2024-04-09,791.3,174,99552,30,43,1.13,1.47,38135
SCHNEIDER,INE839M01018,power,1d,FIB_ZOI,WIN,TIME,BULL,SHALLOW,FAR_ABOVE_DEMAND,2024-04-09,791.7,791.7,557.72,1259.65,2024-04-10,792.1,2024-05-24,870.46,126,99804,30,44,0.33,0.7,9874
SCHNEIDER,INE839M01018,power,1d,FIB_ZOI,WIN,TIME,BULL,SHALLOW,FAR_ABOVE_DEMAND,2024-06-07,745.05,745.05,256.44,1722.25,2024-06-10,745.42,2024-07-23,765.77,134,99887,30,43,0.04,0.48,2726
SCHNEIDER,INE839M01018,power,1d,FIB_ZOI,WIN,TIME,BULL,SHALLOW,FAR_ABOVE_DEMAND,2024-07-29,795.15,795.15,280.29,1824.85,2024-07-30,795.55,2024-09-10,810.54,125,99443,30,42,0.03,0.11,1875
SCHNEIDER,INE839M01018,power,1d,FIB_ZOI,NO_FILL,,,,,2024-09-23,,,,,,,,,,,,,,,
SCHNEIDER,INE839M01018,power,1d,FIB_ZOI,LOSS,SL,NEUTRAL,RECOVERED_ABOVE,NEAR_ABOVE_DEMAND_UP,2024-10-10,863.95,863.95,735.63,1120.6,2024-10-11,864.38,2024-10-25,735.28,115,99404,11,14,-1,0.12,-14846
SCHNEIDER,INE839M01018,power,1d,FIB_ZOI,LOSS,SL,BEAR,IN_POCKET_UP,NEAR_BELOW_SUPPLY,2024-10-31,779.65,779.65,742.67,853.6,2024-11-04,780.04,2024-11-13,742.28,128,99845,8,9,-1.01,1.01,-4833
